uuid,latitude,longitude,h_accuracy,v_accuracy,speed,altitude,timestamp,unix_time
A,43.6389581765,-79.4338423394,8,0,0.899579,,2017-09-10T08:57:05-04:00,1505048225
A,43.6383440504,-79.4336266214,8,0,1.03957,,2017-09-10T08:57:40-04:00,1505048260
A,43.6380493588,-79.4335234521,8,0,0.781667,,2017-09-10T08:58:00-04:00,1505048280
A,43.6375771898,-79.433479091,8,0,1.03778,,2017-09-10T08:58:35-04:00,1505048315
A,43.6374708437,-79.4342448651,8,0,0.742067,,2017-09-10T08:59:17-04:00,1505048357
A,43.6373273631,-79.4350688726,6,0,0.90028,,2017-09-10T08:59:57-04:00,1505048397
A,43.6372369012,-79.435442312,6,0,1.58398,,2017-09-10T09:00:12-04:00,1505048412
A,43.6371219643,-79.4357920955,6,0,1.4036,,2017-09-10T09:00:31-04:00,1505048431
A,43.6370280954,-79.4361474883,6,0,1.39908,,2017-09-10T09:00:49-04:00,1505048449
A,43.6369685979,-79.4365182879,6,0,1.68902,,2017-09-10T09:01:04-04:00,1505048464
A,43.6368789185,-79.4368726948,6,0,0.537741,,2017-09-10T09:01:23-04:00,1505048483
A,43.63695945,-79.4369381345,64,0,0,,2017-09-10T09:03:06-04:00,1505048586
A,43.636916052,-79.4360921189,32,0,0.849745,,2017-09-10T09:09:18-04:00,1505048958
A,43.6370238949,-79.4360735591,16,0,0,,2017-09-10T09:09:38-04:00,1505048978
A,43.6371984896,-79.4356038223,12,0,0,,2017-09-10T09:09:59-04:00,1505048999
A,43.637220286,-79.4348514491,12,0,0,,2017-09-10T09:10:36-04:00,1505049036
A,43.6373048993,-79.4343409911,16,0,0.900203,,2017-09-10T09:10:57-04:00,1505049057
A,43.6374832584,-79.4336348127,12,0,0,,2017-09-10T09:11:34-04:00,1505049094
A,43.6376141649,-79.4332229668,12,0,0,,2017-09-10T09:11:55-04:00,1505049115
A,43.6377008734,-79.4325345412,12,0,0.832771,,2017-09-10T09:12:27-04:00,1505049147
A,43.6377816237,-79.4318123046,16,0,0,,2017-09-10T09:13:09-04:00,1505049189
A,43.638033528,-79.4315433839,8,0,0.586781,,2017-09-10T09:13:25-04:00,1505049205
A,43.6381561965,-79.4312026307,6,0,1.17344,,2017-09-10T09:13:39-04:00,1505049219
A,43.638145057,-79.4308236569,6,0,0.490815,,2017-09-10T09:14:02-04:00,1505049242
A,43.638169627,-79.4304280222,6,0,1.21396,,2017-09-10T09:14:18-04:00,1505049258
A,43.6382010004,-79.4300487502,6,0,1.14127,,2017-09-10T09:14:36-04:00,1505049276
A,43.6382098543,-79.4296679175,6,0,1.27977,,2017-09-10T09:14:53-04:00,1505049293
A,43.6381654516,-79.4292950934,8,0,1.07022,,2017-09-10T09:15:09-04:00,1505049309
A,43.6383031933,-79.4289574135,12,0,1.09773,,2017-09-10T09:15:29-04:00,1505049329
A,43.6384010727,-79.4285911552,12,0,0.803837,,2017-09-10T09:15:46-04:00,1505049346
A,43.6385075535,-79.4282308061,8,0,1.17187,,2017-09-10T09:16:03-04:00,1505049363
A,43.6386320472,-79.4278898444,6,0,1.02245,,2017-09-10T09:16:23-04:00,1505049383
A,43.638716993,-79.42752762,8,0,0.590927,,2017-09-10T09:16:40-04:00,1505049400
A,43.6389222789,-79.427283243,6,0,0.949562,,2017-09-10T09:17:13-04:00,1505049433
A,43.6390065098,-79.4269034562,6,0,1.02919,,2017-09-10T09:17:37-04:00,1505049457
A,43.6390876363,-79.4265459897,8,0,0.444466,,2017-09-10T09:18:01-04:00,1505049481
A,43.639104757,-79.4269230842,6,0,0.835655,,2017-09-10T09:19:07-04:00,1505049547
A,43.6390639198,-79.4272918529,6,0,0.899798,,2017-09-10T09:19:25-04:00,1505049565
A,43.6393413497,-79.427362162,8,0,0.968185,,2017-09-10T09:19:45-04:00,1505049585
A,43.6396023551,-79.42748913,8,0,1.06077,,2017-09-10T09:20:05-04:00,1505049605
A,43.6398769935,-79.4274795064,8,0,0.911371,,2017-09-10T09:20:24-04:00,1505049624
A,43.6401461062,-79.4275251517,12,0,1.15606,,2017-09-10T09:20:43-04:00,1505049643
A,43.6404109426,-79.4276178043,6,0,1.51074,,2017-09-10T09:21:00-04:00,1505049660
A,43.6406493998,-79.4277975613,8,0,0.679189,,2017-09-10T09:21:15-04:00,1505049675
A,43.6409210956,-79.4278420135,6,0,0.925877,,2017-09-10T09:21:38-04:00,1505049698
A,43.6411679702,-79.4280138342,8,0,0.895954,,2017-09-10T09:21:55-04:00,1505049715
A,43.6414420211,-79.4280832609,6,0,1.01172,,2017-09-10T09:22:11-04:00,1505049731
A,43.6416988922,-79.4282512221,8,0,1.03565,,2017-09-10T09:22:30-04:00,1505049750
A,43.6419105064,-79.428482689,12,0,1.21698,,2017-09-10T09:22:45-04:00,1505049765
A,43.6420262993,-79.4288310588,6,0,1.16064,,2017-09-10T09:23:10-04:00,1505049790
A,43.6420598076,-79.42920759,8,0,1.39348,,2017-09-10T09:23:27-04:00,1505049807
A,43.6419560223,-79.4295546918,6,0,1.17068,,2017-09-10T09:23:48-04:00,1505049828
A,43.6418750439,-79.4299111277,6,0,1.50847,,2017-09-10T09:24:09-04:00,1505049849
A,43.6418438246,-79.430296453,6,0,1.26224,,2017-09-10T09:24:30-04:00,1505049870
A,43.6417769969,-79.4306667163,6,0,1.16325,,2017-09-10T09:24:48-04:00,1505049888
A,43.6417551503,-79.4310511451,8,0,1.49466,,2017-09-10T09:25:05-04:00,1505049905
A,43.6417289326,-79.4314318769,8,0,1.45999,,2017-09-10T09:25:23-04:00,1505049923
A,43.6416576545,-79.4317993071,6,0,0.285462,,2017-09-10T09:25:45-04:00,1505049945
A,43.6416306979,-79.4321724343,6,0,1.3105,,2017-09-10T09:26:29-04:00,1505049989
A,43.6414863622,-79.4325013904,6,0,1.61318,,2017-09-10T09:26:46-04:00,1505050006
A,43.6414461994,-79.4328717748,6,0,1.4224,,2017-09-10T09:27:05-04:00,1505050025
A,43.641354044,-79.4332521053,8,0,1.20046,,2017-09-10T09:27:25-04:00,1505050045
A,43.6412861405,-79.4336351398,6,0,1.12634,,2017-09-10T09:27:43-04:00,1505050063
A,43.6411938789,-79.4339878985,4,0,1.25248,,2017-09-10T09:28:01-04:00,1505050081
A,43.6410527355,-79.4343070656,16,0,0.5642,,2017-09-10T09:28:35-04:00,1505050115
A,43.6407146165,-79.4342479908,32,0,0.00220912,,2017-09-10T09:30:04-04:00,1505050204
A,43.6407213778,-79.4342567185,24,0,0.00139243,,2017-09-10T09:30:07-04:00,1505050207
A,43.6412082609,-79.4340538076,24,0,1.0537,,2017-09-10T09:30:48-04:00,1505050248
A,43.6412609318,-79.4341336129,12,0,0.0671741,,2017-09-10T09:32:20-04:00,1505050340
A,43.6414992572,-79.4342636678,48,0,0,,2017-09-10T09:32:55-04:00,1505050375
A,43.6423906793,-79.4345040735,6,0,0.62256,,2017-09-10T09:37:18-04:00,1505050638
A,43.6426642638,-79.4346425242,16,0,1.10154,,2017-09-10T09:37:51-04:00,1505050671
A,43.6429508062,-79.4346608098,16,0,1.4678,,2017-09-10T09:38:12-04:00,1505050692
A,43.6433172441,-79.4348509462,8,0,1.25217,,2017-09-10T09:38:31-04:00,1505050711
A,43.6434810114,-79.4350236877,48,0,0,,2017-09-10T09:38:45-04:00,1505050725
A,43.6438526296,-79.4350741902,12,0,1.92591,,2017-09-10T09:39:06-04:00,1505050746
A,43.6448689875,-79.4353175779,12,0,0.621272,,2017-09-10T09:40:28-04:00,1505050828
A,43.6407634,-79.4399733,400,0,0,,2017-09-10T09:41:48-04:00,1505050908
A,43.6414588,-79.434698,800,0,0,,2017-09-10T09:43:50-04:00,1505051030
A,43.6414588,-79.434698,800,0,0,,2017-09-10T09:44:51-04:00,1505051091
A,43.6518009,-79.4470066,500,0,0,,2017-09-10T09:46:13-04:00,1505051173
A,43.6446681677,-79.4359542457,48,0,1.05134,,2017-09-10T09:47:10-04:00,1505051230
A,43.6447822025,-79.435860722,32,0,0,,2017-09-10T09:47:54-04:00,1505051274
A,43.6543069,-79.4452484,800,0,0,,2017-09-10T09:50:22-04:00,1505051422
A,43.6447989415,-79.4361837406,32,0,0.125679,,2017-09-10T10:53:21-04:00,1505055201
A,43.644132726,-79.4357201097,128,0,0.596167,,2017-09-10T10:55:06-04:00,1505055306
A,43.6446745496,-79.4362350778,32,0,0.34642,,2017-09-10T11:07:26-04:00,1505056046
A,43.6463865876,-79.4374697706,32,0,0,,2017-09-10T12:14:43-04:00,1505060083
A,43.6414588,-79.434698,800,0,0,,2017-09-10T12:21:32-04:00,1505060492
A,43.6569392,-79.4512263,800,0,0,,2017-09-10T12:26:57-04:00,1505060817
A,43.6636528,-79.4628296,699.999,0,0,,2017-09-10T12:32:07-04:00,1505061127
A,43.6645425,-79.4628296,800,0,0,,2017-09-10T12:37:18-04:00,1505061438
A,43.6630924,-79.4631812,500,0,0,,2017-09-10T12:41:01-04:00,1505061661
A,43.6654805876,-79.4633664867,12,0,0.115134,,2017-09-10T12:42:19-04:00,1505061739
A,43.6654345786,-79.4634016568,4,0,0,,2017-09-10T12:43:51-04:00,1505061831
A,43.665215,-79.4614892,25.86,0,0,,2017-09-10T12:46:54-04:00,1505062014
A,43.6651029,-79.4599839,22.157,0,0,,2017-09-10T12:47:09-04:00,1505062029
A,43.6642426,-79.4593027,50,0,0,,2017-09-10T12:47:29-04:00,1505062049
A,43.6646287,-79.4552811,18.72,0,0,,2017-09-10T12:49:34-04:00,1505062174
A,43.6635396,-79.4549295,18.729,0,0,,2017-09-10T12:49:54-04:00,1505062194
A,43.6624752,-79.454446,19.733,0,0,,2017-09-10T12:50:14-04:00,1505062214
A,43.6619423,-79.4537977,20.035,0,0,,2017-09-10T12:50:21-04:00,1505062221
A,43.6607023,-79.4539186,29.557,0,0,,2017-09-10T12:50:51-04:00,1505062251
A,43.6598288955,-79.4524477225,16,0,4.60982,,2017-09-10T12:51:18-04:00,1505062278
A,43.6593839151,-79.4521245324,4,0,5.2708,,2017-09-10T12:51:30-04:00,1505062290
A,43.6584471,-79.4510945,27.09,0,0,,2017-09-10T12:51:54-04:00,1505062314
A,43.6562987,-79.4512154,25.455,0,0,,2017-09-10T12:52:44-04:00,1505062364
A,43.6530457,-79.4461385,18.598,0,0,,2017-09-10T12:53:24-04:00,1505062404
A,43.6509131,-79.4407537,27.491,0,0,,2017-09-10T12:54:46-04:00,1505062486
A,43.6505039,-79.4395448,27.94,0,0,,2017-09-10T12:55:10-04:00,1505062510
A,43.6501993,-79.4390612,19.284,0,0,,2017-09-10T12:55:39-04:00,1505062539
A,43.6498872,-79.4375006,22.424,0,0,,2017-09-10T12:55:59-04:00,1505062559
A,43.6502426,-79.4355443,28.525,0,0,,2017-09-10T12:56:20-04:00,1505062580
A,43.6498401,-79.4332143,20.939,0,0,,2017-09-10T12:56:51-04:00,1505062611
A,43.6494824,-79.4319614,28.822,0,0,,2017-09-10T12:57:35-04:00,1505062655
A,43.6496297,-79.429961,18.745,0,0,,2017-09-10T12:58:22-04:00,1505062702
A,43.6496409,-79.4280925,18.792,0,0,,2017-09-10T12:58:42-04:00,1505062722
A,43.6494666,-79.4264218,18.926,0,0,,2017-09-10T12:59:03-04:00,1505062743
A,43.6492615,-79.4246192,25.746,0,0,,2017-09-10T12:59:23-04:00,1505062763
A,43.6495645,-79.4241905,27.254,0,0,,2017-09-10T12:59:24-04:00,1505062764
A,43.6494133,-79.4212776,22.165,0,0,,2017-09-10T13:00:00-04:00,1505062800
A,43.6497224,-79.4210138,22.568,0,0,,2017-09-10T13:00:26-04:00,1505062826
A,43.649719,-79.4193869,19.597,0,0,,2017-09-10T13:00:46-04:00,1505062846
A,43.6504617,-79.4162211,25.632,0,0,,2017-09-10T13:01:26-04:00,1505062886
A,43.6505046637,-79.4148449214,12,0,6.8208,,2017-09-10T13:01:48-04:00,1505062908
A,43.6508311832,-79.4133909735,12,0,4.71634,,2017-09-10T13:02:05-04:00,1505062925
A,43.6510974,-79.4126044,23.032,0,0,,2017-09-10T13:02:14-04:00,1505062934
A,43.651576,-79.4101859,19.995,0,0,,2017-09-10T13:02:39-04:00,1505062959
A,43.6516753,-79.4087677,21.205,0,0,,2017-09-10T13:02:59-04:00,1505062979
A,43.652104,-79.4078002,22.636,0,0,,2017-09-10T13:03:19-04:00,1505062999
A,43.6522382,-79.4066569,20.211,0,0,,2017-09-10T13:03:40-04:00,1505063020
A,43.6521153,-79.4041502,23.064,0,0,,2017-09-10T13:04:10-04:00,1505063050
A,43.6520705,-79.4018854,22.113,0,0,,2017-09-10T13:04:30-04:00,1505063070
A,43.6527218,-79.3995326,25.136,0,0,,2017-09-10T13:04:50-04:00,1505063090
A,43.6527137,-79.398653,19.839,0,0,,2017-09-10T13:05:10-04:00,1505063110
A,43.6527509,-79.3982572,27.724,0,0,,2017-09-10T13:08:22-04:00,1505063302
A,43.6524501,-79.3984111,26.249,0,0,,2017-09-10T13:09:39-04:00,1505063379
A,43.6528044,-79.398631,25.677,0,0,,2017-09-10T13:10:18-04:00,1505063418
A,43.6527302,-79.398631,30.334,0,0,,2017-09-10T13:10:37-04:00,1505063437
A,43.652481,-79.3983451,19.265,0,0,,2017-09-10T13:12:42-04:00,1505063562
A,43.6526416,-79.398675,21.113,0,0,,2017-09-10T13:23:23-04:00,1505064203
A,43.6526024,-79.3990488,18.748,0,0,,2017-09-10T13:24:03-04:00,1505064243
A,43.6526786,-79.3994666,23.803,0,0,,2017-09-10T13:24:34-04:00,1505064274
A,43.6525795,-79.400588,22.772,0,0,,2017-09-10T13:24:54-04:00,1505064294
A,43.6521262,-79.4010938,26.529,0,0,,2017-09-10T13:25:03-04:00,1505064303
A,43.6518543262,-79.4033218517,24,0,7.308,,2017-09-10T13:25:48-04:00,1505064348
A,43.6524874561,-79.4058077614,12,0,5.75588,,2017-09-10T13:26:19-04:00,1505064379
A,43.6522805808,-79.4064691878,4,0,6.28688,,2017-09-10T13:26:29-04:00,1505064389
A,43.6518197,-79.4079322,19.749,0,0,,2017-09-10T13:26:49-04:00,1505064409
A,43.6516794,-79.4088117,19.602,0,0,,2017-09-10T13:26:57-04:00,1505064417
A,43.6514268806,-79.4101713402,24,0,7.46873,,2017-09-10T13:27:12-04:00,1505064432
A,43.6509577181,-79.412828826,24,0,7.16792,,2017-09-10T13:27:42-04:00,1505064462
A,43.6507249696,-79.414057962,8,0,3.7395,,2017-09-10T13:27:58-04:00,1505064478
A,43.6503632,-79.4151658,19.735,0,0,,2017-09-10T13:28:08-04:00,1505064488
A,43.6502768175,-79.4160505307,8,0,4.05294,,2017-09-10T13:28:22-04:00,1505064502
A,43.6501116094,-79.4170973794,4,0,6.73933,,2017-09-10T13:28:33-04:00,1505064513
A,43.6497872,-79.4187274,22.892,0,0,,2017-09-10T13:28:52-04:00,1505064532
A,43.6491871,-79.4204422,22.448,0,0,,2017-09-10T13:29:13-04:00,1505064553
A,43.6494299,-79.4209588,19.952,0,0,,2017-09-10T13:29:52-04:00,1505064592
A,43.6494745,-79.4227286,25.858,0,0,,2017-09-10T13:30:12-04:00,1505064612
A,43.6492246,-79.4242235,21.767,0,0,,2017-09-10T13:30:32-04:00,1505064632
A,43.6493739,-79.4264218,20.867,0,0,,2017-09-10T13:30:52-04:00,1505064652
A,43.6495277,-79.4278727,19.895,0,0,,2017-09-10T13:31:12-04:00,1505064672
A,43.64958,-79.4304226,18.68,0,0,,2017-09-10T13:31:47-04:00,1505064707
A,43.6493281,-79.4314998,22.394,0,0,,2017-09-10T13:32:08-04:00,1505064728
A,43.6492892,-79.4310821,25.392,0,0,,2017-09-10T13:32:28-04:00,1505064748
A,43.6494906,-79.4320493,24.197,0,0,,2017-09-10T13:32:55-04:00,1505064775
A,43.6495845,-79.433555,28.951,0,0,,2017-09-10T13:33:10-04:00,1505064790
A,43.6497484,-79.4352146,27.401,0,0,,2017-09-10T13:33:30-04:00,1505064810
A,43.6475857,-79.4346871,19.74,0,0,,2017-09-10T13:34:23-04:00,1505064863
A,43.6462223,-79.4340826,20.991,0,0,,2017-09-10T13:34:44-04:00,1505064884
A,43.6436785,-79.4333462,19.305,0,0,,2017-09-10T13:35:24-04:00,1505064924
A,43.6433006,-79.4348629,23.937,0,0,,2017-09-10T13:35:44-04:00,1505064944
A,43.6443756,-79.4356542,25.6,0,0,,2017-09-10T13:36:04-04:00,1505064964
A,43.6447709,-79.4360169,18.54,0,0,,2017-09-10T13:36:24-04:00,1505064984
A,43.6450818,-79.4362697,22.106,0,0,,2017-09-10T13:36:44-04:00,1505065004
A,43.6453946,-79.4368412,19.28,0,0,,2017-09-10T13:37:19-04:00,1505065039
A,43.6451376,-79.4360719,28.364,0,0,,2017-09-10T13:39:22-04:00,1505065162
A,43.6455451,-79.4367643,19.654,0,0,,2017-09-10T14:09:14-04:00,1505066954
A,43.6454892,-79.4372588,20.46,0,0,,2017-09-10T14:10:59-04:00,1505067059
A,43.6455389,-79.4367972,21.609,0,0,,2017-09-10T14:11:43-04:00,1505067103
A,43.6461928,-79.4388414,19.129,0,0,,2017-09-10T14:13:00-04:00,1505067180
A,43.6466398,-79.4388634,18.626,0,0,,2017-09-10T14:13:59-04:00,1505067239
A,43.6470928,-79.4391491,19.41,0,0,,2017-09-10T14:21:19-04:00,1505067679
A,43.6497521,-79.4394349,20.876,0,0,,2017-09-10T14:21:54-04:00,1505067714
A,43.6504216,-79.4394569,21.359,0,0,,2017-09-10T14:22:14-04:00,1505067734
A,43.6519803,-79.4404679,24.615,0,0,,2017-09-10T14:23:24-04:00,1505067804
A,43.6541324,-79.4411823,20.161,0,0,,2017-09-10T14:23:44-04:00,1505067824
A,43.6554605,-79.4418087,23.439,0,0,,2017-09-10T14:24:05-04:00,1505067845
A,43.6562657,-79.4420944,18.763,0,0,,2017-09-10T14:24:16-04:00,1505067856
A,43.6580552,-79.4426,20.688,0,0,,2017-09-10T14:24:42-04:00,1505067882
A,43.6590787,-79.4427428,27.421,0,0,,2017-09-10T14:25:59-04:00,1505067959
A,43.6618665,-79.4441165,23.611,0,0,,2017-09-10T14:27:12-04:00,1505068032
A,43.6638303,-79.4454023,19.8,0,0,,2017-09-10T14:28:11-04:00,1505068091
A,43.6646951,-79.445633,18.805,0,0,,2017-09-10T14:28:31-04:00,1505068111
A,43.6663237,-79.4462045,19.382,0,0,,2017-09-10T14:29:27-04:00,1505068167
A,43.6666882,-79.4461385,29.35,0,0,,2017-09-10T14:30:00-04:00,1505068200
A,43.6686891,-79.4472265,29.964,0,0,,2017-09-10T14:30:25-04:00,1505068225
A,43.6691604,-79.4476111,20.378,0,0,,2017-09-10T14:30:40-04:00,1505068240
A,43.6707743,-79.4482265,21.259,0,0,,2017-09-10T14:31:00-04:00,1505068260
A,43.6714126,-79.4483144,19.731,0,0,,2017-09-10T14:31:41-04:00,1505068301
A,43.6716873672,-79.4482411637,6,0,7.37428,,2017-09-10T14:32:00-04:00,1505068320
A,43.6724557271,-79.4486570108,6,0,5.03808,,2017-09-10T14:32:13-04:00,1505068333
A,43.6728831823,-79.4491724475,6,0,7.23751,,2017-09-10T14:32:26-04:00,1505068346
A,43.6740841579,-79.4496862234,6,0,10.4798,,2017-09-10T14:32:39-04:00,1505068359
A,43.675306963,-79.4501959525,6,0,9.00551,,2017-09-10T14:32:52-04:00,1505068372
A,43.675905707,-79.4504308669,4,0,3.10006,,2017-09-10T14:33:05-04:00,1505068385
A,43.6761779832,-79.4504466243,6,0,1.02831,,2017-09-10T14:33:46-04:00,1505068426
A,43.6762868163,-79.4507963663,6,0,1.03489,,2017-09-10T14:34:26-04:00,1505068466
A,43.6758523,-79.450622,24.925,0,0,,2017-09-10T14:35:09-04:00,1505068509
A,43.6761780896,-79.4509482076,3,0,0.00873825,,2017-09-10T14:35:23-04:00,1505068523
A,43.6761243,-79.4503583,26.496,0,0,,2017-09-10T14:35:43-04:00,1505068543
A,43.6761935178,-79.4509701712,2,0,0.0234638,,2017-09-10T14:35:57-04:00,1505068557
A,43.6764844,-79.450644,22.457,0,0,,2017-09-10T14:36:19-04:00,1505068579
A,43.6762052562,-79.4509612967,4,0,0.0458311,,2017-09-10T14:36:32-04:00,1505068592
A,43.6765235,-79.450666,22.263,0,0,,2017-09-10T14:36:52-04:00,1505068612
A,43.6758091,-79.4536439,27.524,0,0,,2017-09-10T14:40:11-04:00,1505068811
A,43.674754,-79.4577424,19.584,0,0,,2017-09-10T14:41:21-04:00,1505068881
A,43.6744938,-79.4587313,21.58,0,0,,2017-09-10T14:42:04-04:00,1505068924
A,43.6741897,-79.4606431,21.156,0,0,,2017-09-10T14:42:25-04:00,1505068945
A,43.6738513,-79.4615881,20.459,0,0,,2017-09-10T14:42:54-04:00,1505068974
A,43.6735454,-79.4630823,21.629,0,0,,2017-09-10T14:43:09-04:00,1505068989
A,43.6732842,-79.4626648,28.499,0,0,,2017-09-10T14:44:11-04:00,1505069051
A,43.6727866,-79.4668838,19.267,0,0,,2017-09-10T14:46:22-04:00,1505069182
A,43.6728519,-79.4675869,18.782,0,0,,2017-09-10T14:46:56-04:00,1505069216
A,43.672841,-79.4682681,24.604,0,0,,2017-09-10T14:48:01-04:00,1505069281
A,43.6723275,-79.4691251,20.265,0,0,,2017-09-10T14:48:16-04:00,1505069296
A,43.6725792,-79.4686417,30.478,0,0,,2017-09-10T14:48:44-04:00,1505069324
A,43.6730852697,-79.4690592554,16,0,0.622228,,2017-09-10T14:49:19-04:00,1505069359
A,43.6735367,-79.4685757,20.451,0,0,,2017-09-10T14:49:45-04:00,1505069385
A,43.6738125,-79.4687515,22.848,0,0,,2017-09-10T14:50:04-04:00,1505069404
A,43.6740323,-79.4693228,23.437,0,0,,2017-09-10T14:50:19-04:00,1505069419
A,43.673898,-79.4698721,19.087,0,0,,2017-09-10T14:50:40-04:00,1505069440
A,43.6740972,-79.4704215,22.897,0,0,,2017-09-10T14:51:30-04:00,1505069490
A,43.6759076,-79.4721573,29.807,0,0,,2017-09-10T14:52:41-04:00,1505069561
A,43.6748684,-79.4715421,20.542,0,0,,2017-09-10T14:53:01-04:00,1505069581
A,43.6733743816,-79.4691209103,16,0,0.496414,,2017-09-10T14:53:49-04:00,1505069629
A,43.6748806,-79.4716739,18.664,0,0,,2017-09-10T14:54:12-04:00,1505069652
A,43.676155,-79.4718277,20.46,0,0,,2017-09-10T15:23:45-04:00,1505071425
A,43.6741652,-79.4703555,23.431,0,0,,2017-09-10T15:25:25-04:00,1505071525
A,43.6730348,-79.4703555,19.136,0,0,,2017-09-10T15:26:03-04:00,1505071563
A,43.6725754214,-79.4701105635,24,0,0.212184,,2017-09-10T15:26:20-04:00,1505071580
A,43.672107,-79.4693448,28.871,0,0,,2017-09-10T15:26:56-04:00,1505071616
A,43.67216,-79.470015,22.545,0,0,,2017-09-10T15:26:57-04:00,1505071617
A,43.6720502,-79.4707291,19.268,0,0,,2017-09-10T15:27:32-04:00,1505071652
A,43.6716447,-79.4705533,19.844,0,0,,2017-09-10T15:29:24-04:00,1505071764
A,43.6719207,-79.4705313,19.094,0,0,,2017-09-10T15:30:03-04:00,1505071803
A,43.6722716,-79.4695206,24.746,0,0,,2017-09-10T15:34:35-04:00,1505072075
A,43.6729296,-79.4682242,28.452,0,0,,2017-09-10T15:35:21-04:00,1505072121
A,43.6725571,-79.4679056,29.072,0,0,,2017-09-10T15:36:37-04:00,1505072197
A,43.6733684,-79.4629724,23.64,0,0,,2017-09-10T15:37:33-04:00,1505072253
A,43.6743965,-79.4594785,19.399,0,0,,2017-09-10T15:38:07-04:00,1505072287
A,43.6745596,-79.4588412,18.683,0,0,,2017-09-10T15:38:37-04:00,1505072317
A,43.6747604,-79.4574128,18.68,0,0,,2017-09-10T15:38:52-04:00,1505072332
A,43.6748472,-79.4569513,21.1,0,0,,2017-09-10T15:39:03-04:00,1505072343
A,43.6749270861,-79.4565638484,8,0,9.60942,,2017-09-10T15:39:29-04:00,1505072369
A,43.6752523366,-79.4553364223,8,0,5.02361,,2017-09-10T15:39:43-04:00,1505072383
A,43.6753251963,-79.4549722069,8,0,2.64569,,2017-09-10T15:40:31-04:00,1505072431
A,43.6754733588,-79.4542787319,6,0,0,,2017-09-10T15:40:45-04:00,1505072445
A,43.6755500781,-79.4538437079,6,0,6.26952,,2017-09-10T15:41:17-04:00,1505072477
A,43.6759714229,-79.4518128169,4,0,11.5924,,2017-09-10T15:41:31-04:00,1505072491
A,43.6761392598,-79.450997563,6,0,0,,2017-09-10T15:41:45-04:00,1505072505
A,43.6763255126,-79.4502713902,8,0,2.76506,,2017-09-10T15:41:59-04:00,1505072519
A,43.6761281,-79.4507978,18.577,0,0,,2017-09-10T15:43:00-04:00,1505072580
A,43.6757184,-79.4507759,24.838,0,0,,2017-09-10T15:43:55-04:00,1505072635
A,43.675957508,-79.4510967694,8,0,0,,2017-09-10T15:44:08-04:00,1505072648
A,43.6759106828,-79.4510620836,6,0,0,,2017-09-10T15:45:31-04:00,1505072731
A,43.6760948,-79.4513363,30.972,0,0,,2017-09-10T15:45:47-04:00,1505072747
A,43.6757102,-79.450688,27.251,0,0,,2017-09-10T15:46:27-04:00,1505072787
A,43.6759924982,-79.4510286816,4,0,0.0246165,,2017-09-10T15:46:41-04:00,1505072801
A,43.6756795,-79.4503583,20.06,0,0,,2017-09-10T15:48:58-04:00,1505072938
A,43.6742551,-79.4498858,22.553,0,0,,2017-09-10T15:49:13-04:00,1505072953
A,43.672534,-79.4495122,19.528,0,0,,2017-09-10T15:49:29-04:00,1505072969
A,43.6720204,-79.447677,22.803,0,0,,2017-09-10T15:49:49-04:00,1505072989
A,43.6713901,-79.4480726,25.206,0,0,,2017-09-10T15:50:09-04:00,1505073009
A,43.6706817,-79.4482265,23.705,0,0,,2017-09-10T15:50:23-04:00,1505073023
A,43.6692652,-79.4478419,30.958,0,0,,2017-09-10T15:50:43-04:00,1505073043
A,43.6692509,-79.4477869,29.339,0,0,,2017-09-10T15:50:45-04:00,1505073045
A,43.6670563,-79.4469078,27.365,0,0,,2017-09-10T15:51:17-04:00,1505073077
A,43.6670587,-79.4463363,25.702,0,0,,2017-09-10T15:51:37-04:00,1505073097
A,43.6668628,-79.4468199,27.754,0,0,,2017-09-10T15:52:32-04:00,1505073152
A,43.665284,-79.4457869,19.321,0,0,,2017-09-10T15:53:05-04:00,1505073185
A,43.6641124,-79.4455451,21.141,0,0,,2017-09-10T15:53:25-04:00,1505073205
A,43.6620187,-79.4443583,28.377,0,0,,2017-09-10T15:54:35-04:00,1505073275
A,43.658601,-79.442589,24.029,0,0,,2017-09-10T15:56:18-04:00,1505073378
A,43.6579932255,-79.442523099,24,0,7.05346,,2017-09-10T15:56:41-04:00,1505073401
A,43.6561031,-79.4419406,20.68,0,0,,2017-09-10T15:56:56-04:00,1505073416
A,43.6539684785,-79.4411477138,24,0,18.0569,,2017-09-10T15:57:26-04:00,1505073446
A,43.6518095,-79.4401273,26.044,0,0,,2017-09-10T15:57:50-04:00,1505073470
A,43.6507843735,-79.4402123734,24,0,4.40965,,2017-09-10T15:58:21-04:00,1505073501
A,43.6504423251,-79.4400728662,24,0,1.60648,,2017-09-10T15:58:34-04:00,1505073514
A,43.6506543,-79.4395668,30.689,0,0,,2017-09-10T15:59:23-04:00,1505073563
A,43.6504909657,-79.4399482013,16,0,0,,2017-09-10T16:00:05-04:00,1505073605
A,43.650206108,-79.4398346512,8,0,7.72386,,2017-09-10T16:00:50-04:00,1505073650
A,43.648708714,-79.4395932072,8,0,14.1364,,2017-09-10T16:01:03-04:00,1505073663
A,43.6470882707,-79.4393018738,12,0,10.3126,,2017-09-10T16:01:16-04:00,1505073676
A,43.6464516532,-79.4390246969,6,0,0,,2017-09-10T16:01:29-04:00,1505073689
